serial_number,model,disk_age_months,disk_temperature_celsius,read_errors,write_errors,pending_sectors,failure,disk_health_score,disk_remaining_months
Z3014NAS,ST4000DM000,25.4,31.0,0,0.0,0,0,95.0,44.3
Z3016MVC,ST4000DM000,21.9,26.0,0,0.0,0,0,100.0,50.1
PL1311LAG3D7TH,Hitachi HDS5C4040ALE630,34.7,29.0,0,0.0,0,0,95.0,35.4
Z305B75M,ST4000DM000,3.8,29.0,0,0.0,0,0,100.0,60.0
PL2331LAGJ0B6J,HGST HMS5C4040BLE640,19.8,32.0,0,0.0,0,0,100.0,52.2
Z3012WKG,ST4000DM000,27.6,30.0,0,0.0,0,0,95.0,42.2
MK0311YHGJUZJA,Hitachi HDS723030ALA640,48.3,31.0,0,0.0,0,0,90.0,21.3
PL2331LAGRWJ2J,HGST HMS5C4040ALE640,22.0,28.0,0,0.0,0,0,100.0,50.0
JK1105B8GDLYUX,Hitachi HDS722020ALA330,64.9,27.0,0,0.0,0,0,80.0,5.7
Z304HKX4,ST4000DM000,4.9,26.0,0,0.0,0,0,100.0,60.0
JK1101B9J2Z9VF,Hitachi HDS722020ALA330,56.4,28.0,4,0.0,0,0,85.0,13.3
Z305B746,ST4000DM000,3.4,25.0,0,0.0,0,0,100.0,60.0
Z303CA66,ST4000DM000,2.6,31.0,0,0.0,0,0,100.0,60.0
MJ0351YNGA61KA,Hitachi HDS5C3030ALA630,37.2,27.0,0,0.0,0,0,90.0,31.3
PL2331LAGMMZJJ,HGST HMS5C4040BLE640,23.6,30.0,0,0.0,0,0,100.0,48.4
PL2331LAGMHYMJ,HGST HMS5C4040BLE640,22.3,32.0,0,0.0,0,0,100.0,49.7
PL1331LAGRZUWH,HGST HMS5C4040ALE640,19.0,25.0,0,0.0,0,0,100.0,53.0
PL2331LAGSUZWJ,HGST HMS5C4040ALE640,20.5,39.0,0,0.0,0,0,100.0,51.5
PL1331LAGT941H,HGST HMS5C4040ALE640,19.8,25.0,0,0.0,0,0,100.0,52.2
Z304KCSY,ST4000DM000,5.7,26.0,0,0.0,0,0,100.0,60.0
Z300GQA1,ST4000DM000,29.7,23.0,0,0.0,0,0,95.0,40.2
PL2331LAGN597J,HGST HMS5C4040BLE640,23.4,32.0,0,0.0,0,0,100.0,48.6
S300Z3YT,ST4000DM000,9.7,25.0,0,0.0,0,0,100.0,60.0
Z3056BNF,ST4000DM000,3.8,29.0,0,0.0,0,0,100.0,60.0
WD-WMC1T1610892,WDC WD30EFRX,35.4,21.0,0,0.0,0,0,95.0,34.8
PL1331LAGSGHGH,HGST HMS5C4040ALE640,21.8,26.0,0,0.0,0,0,100.0,50.2
Z300PAJ6,ST4000DM000,26.9,23.0,0,0.0,0,0,95.0,42.8
MJ0351YNG9ZPRA,Hitachi HDS5C3030ALA630,40.5,24.0,0,0.0,0,0,90.0,28.4
Z3029A8J,ST4000DM000,13.1,29.0,0,0.0,0,0,100.0,58.9
Z3025RGA,ST4000DM000,13.3,23.0,0,0.0,0,0,100.0,58.7
PL1331LAGM126H,HGST HMS5C4040BLE640,19.5,35.0,0,0.0,0,0,100.0,52.5
PL1331LAGRT9JH,HGST HMS5C4040ALE640,22.3,31.0,0,0.0,0,0,100.0,49.7
Z302F0RK,ST4000DM000,12.3,33.0,0,0.0,0,0,100.0,59.7
PL2331LAGSV4YJ,HGST HMS5C4040ALE640,19.8,26.0,0,0.0,0,0,100.0,52.2
Z4D02TBL,ST6000DX000,12.6,26.0,0,0.0,0,0,100.0,59.4
PL1331LAGTX2LH,HGST HMS5C4040ALE640,16.0,32.0,0,0.0,0,0,100.0,56.0
JK11A8B9J2Z8WF,Hitachi HDS722020ALA330,56.1,27.0,0,0.0,0,0,90.0,14.3
MJ1311YNG7LP0A,Hitachi HDS5C3030ALA630,48.1,27.0,0,0.0,0,0,90.0,21.5
Z302B0FD,ST4000DM000,14.2,21.0,0,0.0,0,0,100.0,57.8
MJ0351YNG9N5HA,Hitachi HDS5C3030ALA630,38.4,30.0,0,0.0,0,0,90.0,30.2
PL1331LAGSYKAH,HGST HMS5C4040ALE640,19.4,41.0,0,0.0,0,0,95.0,50.0
S300Z5VL,ST4000DM000,7.4,37.0,0,0.0,0,0,100.0,60.0
WD-WX31D847K7T4,WDC WD60EFRX,16.6,33.0,0,0.0,0,0,100.0,55.4
Z302SZBN,ST4000DM000,4.7,29.0,0,0.0,0,0,100.0,60.0
Z3025934,ST4000DM000,14.4,18.0,0,0.0,0,0,100.0,57.6
JK11A8B9J7T3KF,Hitachi HDS722020ALA330,59.4,24.0,0,0.0,0,0,90.0,11.3
Z300H9QT,ST4000DM000,26.6,23.0,0,0.0,0,0,95.0,43.1
Z3041JWE,ST4000DM000,3.8,35.0,0,0.0,0,0,100.0,60.0
PL1331LAGS1KTH,HGST HMS5C4040ALE640,21.9,26.0,0,0.0,0,0,100.0,50.1
Z300WKNW,ST4000DM000,28.0,23.0,0,0.0,0,0,95.0,41.8
WD-WCC4N7HLZP8L,WDC WD30EFRX,10.3,18.0,0,0.0,0,0,100.0,60.0
Z300GZET,ST4000DM000,32.8,26.0,0,0.0,0,0,95.0,37.2
W300AJHL,ST4000DM000,30.6,24.0,0,0.0,0,0,95.0,39.3
PL2331LAGSS65J,HGST HMS5C4040ALE640,21.3,37.0,0,0.0,0,0,100.0,50.7
S2ZYJ9CG108011,ST500LM012 HN,10.0,32.0,0,0.0,0,0,100.0,60.0
Z304Y66N,ST4000DM000,2.3,25.0,0,0.0,0,0,100.0,60.0
PL1321LAG2ZUMH,Hitachi HDS5C4040ALE630,37.3,26.0,0,0.0,0,0,90.0,31.2
PL1321LAG34GZH,Hitachi HDS5C4040ALE630,34.0,24.0,0,0.0,0,0,95.0,36.1
Z300W305,ST4000DM000,26.5,37.0,0,0.0,0,0,95.0,43.2
MJ1311YNG6VVNA,Hitachi HDS5C3030ALA630,48.4,28.0,0,0.0,0,0,90.0,21.2
PL1331LAGRS2PH,HGST HMS5C4040ALE640,21.9,31.0,0,0.0,0,0,100.0,50.1
Z4D05SV3,ST6000DX000,20.3,30.0,0,0.0,0,0,100.0,51.7
Z302SYJV,ST4000DM000,7.9,30.0,0,0.0,0,0,100.0,60.0
Z3054BNK,ST4000DM000,3.9,24.0,0,0.0,0,0,100.0,60.0
MJ0351YNG92EGA,Hitachi HDS5C3030ALA630,41.3,25.0,0,0.0,0,0,90.0,27.6
JK1171B9HLW1AT,Hitachi HDS722020ALA330,63.0,28.0,0,0.0,0,0,80.0,7.2
Z3025LF4,ST4000DM000,17.6,21.0,0,0.0,0,0,100.0,54.4
WD-WX11DA4DJK3C,WDC WD60EFRX,11.6,32.0,0,0.0,0,0,100.0,60.0
WD-WCC4MNDZA7P3,WDC WD20EFRX,14.3,37.0,0,0.0,0,0,100.0,57.7
PL2331LAH41UUJ,HGST HMS5C4040BLE640,0.6,27.0,0,0.0,0,0,100.0,60.0
PL2331LAGMDU1J,HGST HMS5C4040BLE640,24.3,31.0,0,0.0,0,0,95.0,45.3
Z302188S,ST4000DM000,17.4,26.0,0,0.0,0,0,100.0,54.6
PL1331LAGSG0AH,HGST HMS5C4040ALE640,18.7,33.0,0,0.0,0,0,100.0,53.3
Z3026RJJ,ST4000DM000,4.3,36.0,0,0.0,0,0,100.0,60.0
Z302AK0D,ST4000DM000,4.8,34.0,0,0.0,0,0,100.0,60.0
PL2331LAGSUZEJ,HGST HMS5C4040ALE640,17.1,26.0,0,0.0,0,0,100.0,54.9
PL1331LAGR6WNH,HGST HMS5C4040ALE640,20.7,29.0,0,0.0,0,0,100.0,51.3
S301FR13,ST4000DM000,3.6,35.0,0,0.0,0,0,100.0,60.0
PL1331LAGRZ9XH,HGST HMS5C4040ALE640,21.9,25.0,0,0.0,0,0,100.0,50.1
Z300GPMS,ST4000DM000,29.7,24.0,0,0.0,0,0,95.0,40.2
Z3015LCL,ST4000DM000,24.3,20.0,0,0.0,0,0,95.0,45.3
MJ1311YNG2UT5A,Hitachi HDS5C3030ALA630,52.7,32.0,0,0.0,0,0,90.0,17.4
PL2331LAH3WHAJ,HGST HMS5C4040BLE640,0.8,26.0,0,0.0,0,0,100.0,60.0
S301NEX2,ST4000DM000,2.7,29.0,0,0.0,0,0,100.0,60.0
Z302SXHJ,ST4000DM000,6.5,36.0,0,0.0,0,0,100.0,60.0
Z300ZV5P,ST4000DM000,8.6,36.0,0,0.0,0,0,100.0,60.0
S2ZYJ9AF511163,ST500LM012 HN,17.7,27.0,0,0.0,0,0,100.0,54.3
Z3014NSK,ST4000DM000,22.7,31.0,0,0.0,0,0,100.0,49.3
S300Z5VK,ST4000DM000,11.2,22.0,0,0.0,0,0,100.0,60.0
Z304JGB2,ST4000DM000,5.2,19.0,0,0.0,0,0,100.0,60.0
S301KX89,ST4000DM000,5.9,25.0,0,0.0,0,0,100.0,60.0
PL1321LAG34HVH,Hitachi HDS5C4040ALE630,32.8,30.0,0,0.0,0,0,95.0,37.2
Z3029ZX7,ST4000DM000,10.8,19.0,0,0.0,0,0,100.0,60.0
S2X6BYH6,ST9250315AS,28.1,28.0,0,0.0,0,0,95.0,41.7
PL1331LAGSRVNH,HGST HMS5C4040ALE640,16.6,27.0,0,0.0,0,0,100.0,55.4
Z3016P7T,ST4000DM000,25.4,25.0,0,0.0,0,0,95.0,44.3
6VMX5AJE,ST3160316AS,52.4,30.0,0,0.0,0,0,90.0,17.6
PL2331LAGUKWYJ,HGST HMS5C4040ALE640,18.5,24.0,0,0.0,0,0,100.0,53.5
MJ1311YNG36L9A,Hitachi HDS5C3030ALA630,50.8,23.0,0,0.0,0,0,90.0,19.1
Z3029B3M,ST4000DM000,14.4,24.0,0,0.0,0,0,100.0,57.6
Z30317QJ,ST4000DM000,0.7,26.0,0,0.0,0,0,100.0,60.0
MJ0351YNG9KTBA,Hitachi HDS5C3030ALA630,38.9,26.0,0,0.0,0,0,90.0,29.8
WD-WXL1E54NALN6,WDC WD5000LPVX,18.8,38.0,0,0.0,0,0,100.0,53.2
PL2331LAGMK38J,HGST HMS5C4040BLE640,22.2,26.0,0,0.0,0,0,100.0,49.8
JK11A8B9J77KBF,Hitachi HDS722020ALA330,62.3,28.0,0,0.0,0,0,80.0,7.8
S300YCP6,ST4000DM000,7.5,26.0,0,0.0,0,0,100.0,60.0
S300YQC9,ST4000DM000,5.8,34.0,0,0.0,0,0,100.0,60.0
W300D58T,ST4000DM000,33.9,28.0,0,0.0,0,0,95.0,36.2
PL2331LAGSSDAJ,HGST HMS5C4040ALE640,20.5,24.0,0,0.0,0,0,100.0,51.5
6VDHZAZE,ST9320325AS,23.5,34.0,0,0.0,0,0,100.0,48.5
S301NH8Y,ST4000DM000,2.4,29.0,0,0.0,0,0,100.0,60.0
Z302SXPE,ST4000DM000,7.4,35.0,0,0.0,0,0,100.0,60.0
Z305N2ZD,ST4000DM000,1.1,25.0,0,0.0,0,0,100.0,60.0
Z3023X34,ST4000DM000,17.6,24.0,0,0.0,0,0,100.0,54.4
Z3016SS8,ST4000DM000,25.2,28.0,0,0.0,0,0,95.0,44.5
PL1311LAG2NGMH,Hitachi HDS5C4040ALE630,36.0,26.0,0,0.0,0,0,95.0,34.2
Z30149TV,ST4000DM000,24.4,27.0,0,0.0,0,0,95.0,45.2
W300T2S5,ST4000DM000,23.2,30.0,0,0.0,0,0,100.0,48.8
PL1311LAG3DR4H,Hitachi HDS5C4040ALE630,34.3,25.0,0,0.0,0,0,95.0,35.8
W300BN43,ST4000DM000,30.0,19.0,0,0.0,0,0,95.0,39.9
4589K0VAFMYB,TOSHIBA MD04ABA400V,11.3,24.0,0,0.0,0,0,100.0,60.0
MJ1311YNG7KTKA,Hitachi HDS5C3030ALA630,44.8,22.0,0,0.0,0,0,90.0,24.5
Z304JL9C,ST4000DM000,3.0,35.0,0,0.0,0,0,100.0,60.0
MJ0351YNG9VJPA,Hitachi HDS5C3030ALA630,41.7,20.0,0,0.0,0,0,90.0,27.3
Z3016L05,ST4000DM000,22.4,24.0,0,0.0,0,0,100.0,49.6
W300TSE9,ST4000DM000,20.9,29.0,0,0.0,0,0,100.0,51.1
S301NH3Z,ST4000DM000,4.8,26.0,0,0.0,0,0,100.0,60.0
MJ1311YNG75LVA,Hitachi HDS5C3030ALA630,48.6,39.0,0,0.0,0,0,90.0,21.1
W300C5VB,ST4000DM000,33.8,22.0,0,0.0,0,0,95.0,36.3
Z305FZT1,ST4000DM000,2.1,36.0,0,0.0,0,0,100.0,60.0
PL1331LAGM0K5H,HGST HMS5C4040BLE640,21.7,27.0,0,0.0,0,0,100.0,50.3
Z304KCJ8,ST4000DM000,2.1,32.0,0,0.0,0,0,100.0,60.0
Z30429N0,ST4000DM000,7.4,27.0,0,0.0,0,0,100.0,60.0
Z302DZF5,ST4000DM000,14.3,21.0,0,0.0,0,0,100.0,57.7
S30070HM,ST4000DM000,21.3,29.0,0,0.0,0,0,100.0,50.7
PL1331LAG5AYYH,HGST HMS5C4040ALE640,41.0,23.0,0,0.0,0,0,90.0,27.9
WD-WCC4N0933836,WDC WD30EFRX,21.6,24.0,0,0.0,0,0,100.0,50.4
PL1311LAG3BRMH,Hitachi HDS5C4040ALE630,34.6,30.0,0,0.0,0,0,95.0,35.5
S301PRA3,ST4000DM000,5.8,33.0,0,0.0,0,0,100.0,60.0
Z305GWJL,ST4000DM000,1.0,22.0,0,0.0,0,0,100.0,60.0
Z4D04A5N,ST6000DX000,13.5,31.0,0,0.0,0,0,100.0,58.5
Z3025M6K,ST4000DM000,8.4,25.0,0,0.0,0,0,100.0,60.0
Z302526Q,ST4000DM000,14.0,32.0,0,0.0,0,0,100.0,58.0
Z300WKCW,ST4000DM000,25.0,31.0,0,0.0,0,0,95.0,44.6
Z4D039PB,ST6000DX000,9.2,26.0,0,0.0,0,0,100.0,60.0
Z302F0QG,ST4000DM000,14.6,22.0,0,0.0,0,0,100.0,57.4
PL1331LAGSHW0H,HGST HMS5C4040ALE640,21.7,39.0,0,0.0,0,0,100.0,50.3
Z303YQL1,ST4000DM000,4.2,25.0,0,0.0,0,0,100.0,60.0
Z300GQ15,ST4000DM000,29.6,26.0,0,0.0,0,0,95.0,40.3
Z300MYM5,ST4000DM000,28.6,24.0,0,0.0,0,0,95.0,41.2
PL1321LAG345VH,Hitachi HDS5C4040ALE630,35.9,26.0,0,0.0,0,0,95.0,34.3
WD-WX11DA4DJZV2,WDC WD60EFRX,14.9,25.0,0,0.0,0,0,100.0,57.1
Z302SZ12,ST4000DM000,3.6,36.0,0,0.0,0,0,100.0,60.0
Z300PLX2,ST4000DM000,30.1,39.0,0,0.0,0,0,95.0,39.8
MJ1311YNG79STA,Hitachi HDS5C3030ALA630,48.4,22.0,29,0.0,0,0,75.0,17.7
Z300W62X,ST4000DM000,26.2,30.0,0,0.0,0,0,95.0,43.5
S300WFAX,ST4000DM000,8.7,33.0,0,0.0,0,0,100.0,60.0
JK11A8B9J1TYVF,Hitachi HDS722020ALA330,58.2,31.0,0,0.0,0,0,90.0,12.4
Z304KCFR,ST4000DM000,4.4,23.0,0,0.0,0,0,100.0,60.0
Z3029F7B,ST4000DM000,12.1,24.0,0,0.0,0,0,100.0,59.9
WD-WX41D94RNF01,WDC WD60EFRX,11.7,25.0,0,0.0,0,0,100.0,60.0
S300Z5PH,ST4000DM000,10.6,34.0,0,0.0,0,0,100.0,60.0
Z3014L5Y,ST4000DM000,22.6,22.0,0,0.0,0,0,100.0,49.4
Z302A0XB,ST4000DM000,12.9,29.0,0,0.0,0,0,100.0,59.1
Z305DNLC,ST4000DM000,2.2,22.0,0,0.0,0,0,100.0,60.0
PL1321LAG366KH,Hitachi HDS5C4040ALE630,37.4,24.0,0,0.0,0,0,90.0,31.1
PL2331LAGSSRZJ,HGST HMS5C4040ALE640,21.4,38.0,0,0.0,0,0,100.0,50.6
MK0311YHGLA2UA,Hitachi HDS723030ALA640,57.1,31.0,0,0.0,0,0,90.0,13.4
S300Z6MT,ST4000DM000,9.3,39.0,0,0.0,0,0,100.0,60.0
PL1331LAGRS1RH,HGST HMS5C4040ALE640,19.5,29.0,0,0.0,0,0,100.0,52.5
S300YCRD,ST4000DM000,9.2,27.0,0,0.0,0,0,100.0,60.0
Z300GQA5,ST4000DM000,29.9,27.0,0,0.0,0,0,95.0,40.0
JK11A8B9J3P33F,Hitachi HDS722020ALA330,57.8,33.0,6,0.0,0,0,85.0,12.1
Z303XYP2,ST4000DM000,5.3,22.0,0,0.0,0,0,100.0,60.0
PL2331LAGMBTPJ,HGST HMS5C4040BLE640,23.0,23.0,0,0.0,0,0,100.0,49.0
JK11A8B9J39R8F,Hitachi HDS722020ALA330,56.9,33.0,0,0.0,0,0,90.0,13.6
Z304VCKR,ST4000DM000,0.9,35.0,0,0.0,0,0,100.0,60.0
Z300CM0L,ST4000DM000,28.3,26.0,0,0.0,0,0,95.0,41.5
JK11A8B9GP4ZVF,Hitachi HDS722020ALA330,57.0,28.0,0,0.0,0,0,90.0,13.5
MJ1323YNG1HAJC,Hitachi HDS5C3030ALA630,55.7,25.0,0,0.0,0,0,90.0,14.7
Z300XH6J,ST4000DM000,29.3,24.0,0,0.0,0,0,95.0,40.6
PL1331LAH15M6H,HGST HMS5C4040BLE640,0.6,25.0,0,0.0,0,0,100.0,60.0
PL1331LAGLZ63H,HGST HMS5C4040BLE640,24.7,29.0,0,0.0,0,0,95.0,44.9
MJ0351YNGAD8AA,Hitachi HDS5C3030ALA630,39.1,22.0,0,0.0,0,0,90.0,29.6
PL1331LAGTHTKH,HGST HMS5C4040ALE640,18.8,35.0,0,0.0,0,0,100.0,53.2
Z300MQ7P,ST4000DM000,29.3,25.0,0,0.0,0,0,95.0,40.6
Z303R30N,ST4000DM000,8.8,32.0,0,0.0,0,0,100.0,60.0
Z30250K5,ST4000DM000,17.9,35.0,0,0.0,0,0,100.0,54.1
PL1331LAGTDELH,HGST HMS5C4040ALE640,19.6,26.0,0,0.0,0,0,100.0,52.4
Z302T8ZT,ST4000DM000,7.4,36.0,0,0.0,0,0,100.0,60.0
WD-WX71A94LD72A,WDC WD5000LPVX,11.0,27.0,0,0.0,0,0,100.0,60.0
MJ0351YNGA6B7A,Hitachi HDS5C3030ALA630,39.6,25.0,0,0.0,0,0,90.0,29.2
MJ0351YNGABY4A,Hitachi HDS5C3030ALA630,39.5,24.0,0,0.0,0,0,90.0,29.2
Z3011WVX,ST4000DM000,26.4,37.0,0,0.0,0,0,95.0,43.3
MJ0351YNG9RS0A,Hitachi HDS5C3030ALA630,42.2,23.0,0,0.0,0,0,90.0,26.8
W300K1V6,ST4000DM000,29.8,22.0,0,0.0,0,0,95.0,40.1
WD-WX11D2400397,WDC WD60EFRX,16.5,38.0,0,0.0,0,0,100.0,55.5
Z300GQD0,ST4000DM000,28.7,26.0,0,0.0,0,0,95.0,41.1
Z4D05RD5,ST6000DX000,10.1,32.0,0,0.0,0,0,100.0,60.0
Z304HV7K,ST4000DM000,2.0,29.0,0,0.0,0,0,100.0,60.0
Z305GVV7,ST4000DM000,2.0,35.0,0,0.0,0,0,100.0,60.0
Z300WCPX,ST4000DM000,29.3,39.0,0,0.0,0,0,95.0,40.6
JK11A8B9JPP1DF,Hitachi HDS722020ALA330,60.6,25.0,0,0.0,0,0,80.0,9.1
Z3015XVX,ST4000DM000,24.9,24.0,0,0.0,0,0,95.0,44.7
S3010HH5,ST4000DM000,11.9,19.0,0,0.0,0,0,100.0,60.0
Z3025Z20,ST4000DM000,14.9,22.0,0,0.0,0,0,100.0,57.1
Z305DHAJ,ST4000DM000,1.9,30.0,0,0.0,0,0,100.0,60.0
PL2331LAGSTD5J,HGST HMS5C4040ALE640,21.0,37.0,0,0.0,0,0,100.0,51.0
S301GM7Q,ST4000DM000,5.4,26.0,0,0.0,0,0,100.0,60.0
MK0301YHGMLABD,Hitachi HDS723030ALA640,50.9,36.0,0,0.0,0,0,90.0,19.0
PL2331LAGSS8BJ,HGST HMS5C4040ALE640,20.6,24.0,0,0.0,0,0,100.0,51.4
Z4D04GX4,ST6000DX000,20.1,32.0,0,0.0,0,0,100.0,51.9
S300Z527,ST4000DM000,7.5,24.0,0,0.0,0,0,100.0,60.0
S3019ESA,ST4000DM000,0.5,21.0,0,0.0,0,0,100.0,60.0
Z305JN03,ST4000DM000,0.9,21.0,0,0.0,0,0,100.0,60.0
PL1331LAGLXRBH,HGST HMS5C4040BLE640,24.3,31.0,0,0.0,0,0,95.0,45.3
JK1101YAK73MBV,Hitachi HDS722020ALA330,67.7,26.0,0,0.0,0,0,80.0,3.4
PL2331LAGMK6ZJ,HGST HMS5C4040BLE640,21.2,29.0,0,0.0,0,0,100.0,50.8
PL1331LAGRL4TH,HGST HMS5C4040ALE640,19.1,26.0,0,0.0,0,0,100.0,52.9
Z302AK08,ST4000DM000,9.2,35.0,0,0.0,0,0,100.0,60.0
PL1321LAG3642H,Hitachi HDS5C4040ALE630,37.0,27.0,0,0.0,0,0,90.0,31.5
Z3016MTL,ST4000DM000,25.8,25.0,0,0.0,0,0,95.0,43.9
MK0311YHG4UDKA,Hitachi HDS723030ALA640,57.6,30.0,0,0.0,0,0,90.0,13.0
PL1311LAG3D82H,Hitachi HDS5C4040ALE630,37.7,21.0,0,0.0,0,0,90.0,30.9
Z300WWR7,ST4000DM000,29.6,23.0,0,0.0,0,0,95.0,40.3
Z3023VV7,ST4000DM000,12.0,25.0,0,0.0,0,0,100.0,60.0
JK11A4B8J5867W,Hitachi HDS722020ALA330,62.9,25.0,0,0.0,0,0,80.0,7.3
Z304L9S2,ST4000DM000,5.1,24.0,0,0.0,0,0,100.0,60.0
Z304L9SF,ST4000DM000,1.6,28.0,0,0.0,0,0,100.0,60.0
Z305EV72,ST4000DM000,1.8,26.0,0,0.0,0,0,100.0,60.0
PL2331LAGUGJGJ,HGST HMS5C4040ALE640,15.4,25.0,0,0.0,0,0,100.0,56.6
Z300GPG4,ST4000DM000,33.2,25.0,0,0.0,0,0,95.0,36.9
Z300X6ER,ST4000DM000,27.6,22.0,0,0.0,0,0,95.0,42.2
PL1331LAGTU4EH,HGST HMS5C4040ALE640,18.8,33.0,0,0.0,0,0,100.0,53.2
PL1331LAGSALUH,HGST HMS5C4040ALE640,18.5,29.0,68,0.0,0,0,85.0,45.5
Z305JWYT,ST4000DM000,0.6,26.0,0,0.0,0,0,100.0,60.0
JK11A8B9J52RZF,Hitachi HDS722020ALA330,61.9,44.0,0,0.0,0,0,75.0,7.6
Z30250X1,ST4000DM000,16.8,30.0,0,0.0,0,0,100.0,55.2
S300XHZ2,ST4000DM000,10.5,22.0,0,0.0,0,0,100.0,60.0
Z30250N4,ST4000DM000,17.9,19.0,0,0.0,0,0,100.0,54.1
Z302SQP1,ST4000DM000,7.5,33.0,0,0.0,0,0,100.0,60.0
S30073JN,ST4000DM000,24.4,24.0,0,0.0,0,0,95.0,45.2
S300Z6M1,ST4000DM000,7.6,23.0,0,0.0,0,0,100.0,60.0
JK1171YBK1U2NF,Hitachi HDS722020ALA330,68.9,30.0,0,0.0,0,0,80.0,2.5
Z300Z5YA,ST4000DM000,23.6,31.0,0,0.0,0,0,100.0,48.4
Z304JMZP,ST4000DM000,6.6,32.0,0,0.0,0,0,100.0,60.0
Z300XR12,ST4000DM000,27.8,26.0,0,0.0,0,0,95.0,42.0
Z304HP8J,ST4000DM000,5.1,24.0,0,0.0,0,0,100.0,60.0
WD-WX91A24W1311,WDC WD5000LPVX,18.5,24.0,0,0.0,0,0,100.0,53.5
Z300PACC,ST4000DM000,29.9,31.0,0,0.0,0,0,95.0,40.0
Z304L9AN,ST4000DM000,5.1,22.0,0,0.0,0,0,100.0,60.0
MJ1323YNG1J1PC,Hitachi HDS5C3030ALA630,51.6,23.0,0,0.0,0,0,90.0,18.4
W3009R4R,ST4000DM000,33.7,26.0,0,0.0,0,0,95.0,36.4
Z3025LNT,ST4000DM000,17.6,20.0,0,0.0,0,0,100.0,54.4
Z304JJYZ,ST4000DM000,5.9,37.0,0,0.0,0,0,100.0,60.0
PL1331LAGLYJBH,HGST HMS5C4040BLE640,24.5,30.0,0,0.0,0,0,95.0,45.1
Z304E4NL,ST4000DM000,2.4,26.0,0,0.0,0,0,100.0,60.0
PL1311LAG3E21H,Hitachi HDS5C4040ALE630,32.2,26.0,0,0.0,0,0,95.0,37.8
Z304JG1Y,ST4000DM000,6.7,36.0,0,0.0,0,0,100.0,60.0
Z302526R,ST4000DM000,14.7,26.0,0,0.0,0,0,100.0,57.3
PL1331LAGRG1LH,HGST HMS5C4040ALE640,17.1,23.0,0,0.0,0,0,100.0,54.9
Z305KW1N,ST4000DM000,1.6,38.0,0,0.0,0,0,100.0,60.0
PL1331LAGTJ9GH,HGST HMS5C4040ALE640,16.4,28.0,0,0.0,0,0,100.0,55.6
Z3014BXW,ST4000DM000,27.7,24.0,0,0.0,0,0,95.0,42.1
Z4D066LH,ST6000DX000,13.3,44.0,0,0.0,0,0,95.0,55.8
MK0313YHGBGJTC,Hitachi HDS723030ALA640,54.1,34.0,0,0.0,0,0,90.0,16.1
Z302S9KW,ST4000DM000,7.9,32.0,0,0.0,0,0,100.0,60.0
Z305DV1N,ST4000DM000,2.4,31.0,0,0.0,0,0,100.0,60.0
Z304L9VL,ST4000DM000,1.3,30.0,0,0.0,0,0,100.0,60.0
MK0331YHGSM0RA,Hitachi HDS723030ALA640,51.7,40.0,0,0.0,0,0,90.0,18.3
Z3050ZRX,ST4000DM000,2.8,23.0,0,0.0,0,0,100.0,60.0
PL1331LAGSAMLH,HGST HMS5C4040ALE640,20.1,24.0,0,0.0,0,0,100.0,51.9
JK1171B9HDB4KT,Hitachi HDS722020ALA330,61.0,31.0,0,0.0,0,0,80.0,8.8
Z3029G5V,ST4000DM000,14.7,19.0,0,0.0,0,0,100.0,57.3
Z302F0QV,ST4000DM000,14.7,21.0,0,0.0,0,0,100.0,57.3
Z300GYR9,ST4000DM000,33.0,22.0,0,0.0,0,0,95.0,37.0
MJ1321YNG09PRA,Hitachi HDS5C3030ALA630,52.9,25.0,0,0.0,0,0,90.0,17.2
JK11A8B9GNGS9F,Hitachi HDS722020ALA330,64.7,27.0,0,0.0,0,0,80.0,5.8
PL2331LAGJAR4J,HGST HMS5C4040BLE640,21.4,28.0,0,0.0,0,0,100.0,50.6
Z1Z03FRE,ST4000DX000,4.5,23.0,0,0.0,0,0,100.0,60.0
PL1331LAGSR3PH,HGST HMS5C4040ALE640,19.8,33.0,0,0.0,0,0,100.0,52.2
Z3012XC9,ST4000DM000,25.6,30.0,0,0.0,0,0,95.0,44.1
Z305B6Q3,ST4000DM000,3.7,27.0,0,0.0,0,0,100.0,60.0
WD-WCC4N0898211,WDC WD30EFRX,19.2,18.0,0,0.0,0,0,100.0,52.8
Z304KBRD,ST4000DM000,2.1,25.0,0,0.0,0,0,100.0,60.0
MJ1311YNG1WXSA,Hitachi HDS5C3030ALA630,53.3,33.0,0,0.0,0,0,90.0,16.8
PL1311LAG1W25A,Hitachi HDS5C4040ALE630,38.5,22.0,0,0.0,0,0,90.0,30.2
PL1331LAGSG3BH,HGST HMS5C4040ALE640,18.6,25.0,0,0.0,0,0,100.0,53.4
PL2331LAGRWUMJ,HGST HMS5C4040ALE640,16.5,28.0,0,0.0,0,0,100.0,55.5
MJ1311YNG7ESZA,Hitachi HDS5C3030ALA630,47.8,25.0,0,0.0,0,0,90.0,21.8
Z30251BK,ST4000DM000,17.2,22.0,0,0.0,0,0,100.0,54.8
Z304L9R6,ST4000DM000,4.8,24.0,0,0.0,0,0,100.0,60.0
JK11A8B9JR1MPF,Hitachi HDS722020ALA330,57.5,30.0,0,0.0,0,0,90.0,13.1
Z300GPBH,ST4000DM000,30.3,19.0,0,0.0,0,0,95.0,39.6
